State,AccountLength,AreaCode,Phone,IntlPlan,VMailPlan,VMailMessage,DayMins,DayCalls,DayCharge,EveMins,EveCalls,EveCharge,NightMins,NightCalls,NightCharge,IntlMins,IntlCalls,IntlCharge,CustServCalls,Churn
RI,56,415,-5910,no,no,0,0.848798504148702,112,38.42,0.9371559732548658,118,21.12,140.5,142,6.32,-1.1955538376422592,2.649720722833523,1.86,-0.4279320210630416,False
OK,96,415,-4234,no,no,0,1.480463839708356,115,44.27,-1.0842916444376438,46,12.41,269.5,87,12.13,0.45235254972501043,-0.19483061312694844,3.11,2.61321387702463,False
LA,151,408,-3525,no,no,0,-0.019741332245823386,116,30.38,1.7970107647806557,138,24.83,265.9,101,11.97,-0.15665633256289332,-0.19483061312694844,2.65,-1.1882184955849595,False
OH,83,415,-8746,no,no,0,2.8943658989552574,120,57.36,0.521033585612798,116,19.33,153.9,114,6.93,1.9927867813944151,1.0242628165703964,4.27,-1.1882184955849595,True
VA,139,510,-5961,no,yes,23,-0.4071872212082859,129,26.79,0.907573812995951,96,21.0,259.2,112,11.66,1.2404816915093566,-1.0075595662585117,3.7,-1.1882184955849595,False
MO,6,510,-9644,no,no,0,0.07023425334261589,117,31.21,1.0988717826702663,72,21.82,178.6,79,8.04,-0.013360124965739932,-1.0075595662585117,2.75,-0.4279320210630416,False
FL,115,510,-4265,no,yes,24,-0.6918038694982465,124,24.16,-0.3467097819820354,129,15.59,164.8,114,7.42,-0.22830443636147063,-0.19483061312694844,2.59,-0.4279320210630416,False
SC,87,415,-5419,no,no,0,-0.7983055830519089,97,23.17,-0.5675899119152661,108,14.64,137.5,101,6.19,-1.1239057338436824,0.2115338634388332,1.92,-1.1882184955849595,False
VA,141,415,-4468,no,no,0,0.685373460937047,110,36.91,0.7991058920465968,111,20.53,253.5,103,11.41,0.6314728092214528,0.6178983400046149,3.24,-1.1882184955849595,False
IA,141,510,-4304,no,yes,36,0.14184747452525126,99,31.88,0.7971337480293359,116,20.52,229.5,105,10.33,0.09411203073212573,0.2115338634388332,2.84,1.092640927980794,False
MI,62,415,-8334,no,no,0,-1.4850580118289753,103,16.81,-1.2933389102673083,122,11.51,236.6,82,10.65,0.7031209130200295,-1.4139240428242934,3.29,-0.4279320210630416,False
OK,146,415,-4249,no,no,0,0.48705992535436504,151,35.07,-1.0330158999888583,89,12.63,167.2,91,7.52,-1.4821462528365672,-0.6011950896927301,1.65,-0.4279320210630416,False
DE,92,415,-9484,no,yes,33,1.1627949354879488,92,41.33,0.2528219992653042,92,18.17,228.7,104,10.29,0.6672968611207412,-1.0075595662585117,3.27,0.3323544534588762,False
GA,185,510,-5333,no,yes,31,0.18408091265860047,126,32.27,-0.7431107294514933,133,13.88,264.8,126,11.92,-0.9806095262465284,-0.6011950896927301,2.03,-0.4279320210630416,False
DC,148,415,-9035,no,no,0,0.408101758409408,102,34.34,0.8326323403400333,128,20.67,261.3,90,11.76,0.23740823832927976,-0.6011950896927301,2.94,-0.4279320210630416,False
AZ,94,408,-7044,no,yes,38,-0.17765766613573694,124,28.92,-0.15146752427319776,116,16.43,105.9,73,4.77,0.9180652244157609,-0.19483061312694844,3.46,-0.4279320210630416,False
AL,32,510,-9276,no,no,0,0.9387740897371412,87,39.25,-0.267824021291596,90,15.93,154.0,53,6.93,-1.4104981490379902,-1.0075595662585117,1.7,-1.1882184955849595,False
CO,68,408,-9060,no,no,0,1.0526207490531252,105,40.31,0.4441199689396195,105,19.0,97.4,79,4.38,1.0613614320129143,-1.0075595662585117,3.56,-0.4279320210630416,False
NH,64,408,-2051,no,yes,27,0.042690706733910025,91,30.96,-0.6168935123467907,98,14.42,164.7,86,7.41,0.1299360826314141,0.2115338634388332,2.86,0.3323544534588762,False
NM,25,415,-2328,no,no,0,-1.1104657779505758,87,20.28,0.2074626868683013,101,17.98,268.9,86,12.1,0.09411203073212573,-0.19483061312694844,2.84,1.092640927980794,False
OR,65,415,-4663,no,no,0,-1.1563716889650855,87,19.86,-0.43545626275877974,93,15.21,182.4,150,8.21,1.3837778991065106,-1.0075595662585117,3.81,-0.4279320210630416,False
LA,179,408,-1978,no,no,0,0.7239344261892351,92,37.26,-1.0172387478507703,125,12.7,244.7,104,11.01,-1.4821462528365672,0.2115338634388332,1.65,-1.1882184955849595,False
NE,94,415,-1388,no,no,0,1.337237397343086,104,42.94,-0.6306985204676173,125,14.37,170.9,106,7.69,0.30905634212785643,1.0242628165703964,3.0,0.3323544534588762,False
MN,62,415,-1702,no,no,0,-0.599992047469227,91,25.01,-0.20865970077376644,107,16.18,195.2,115,8.78,0.7031209130200295,-0.6011950896927301,3.29,-1.1882184955849595,False
MI,127,415,-2769,no,no,0,0.4099379948499883,103,34.36,0.5604764659580177,86,19.5,195.2,113,8.78,0.45235254972501043,-0.6011950896927301,3.11,0.3323544534588762,False
AR,116,408,-5276,no,no,0,-0.11522562715600353,93,29.5,-0.1356903721351102,76,16.5,208.0,112,9.36,2.1360829889915682,2.243356246267741,4.37,1.092640927980794,False
WV,94,510,-4654,yes,yes,23,0.3181261728209687,125,33.51,0.2666270073861308,136,18.23,282.2,103,12.7,-0.26412848826075896,0.2115338634388332,2.57,1.852927402502712,False
AK,126,415,-3378,no,no,0,-2.2324062431451948,94,9.89,-1.228258157697696,118,11.79,136.8,91,6.16,0.5956487573221645,-1.4139240428242934,3.21,2.61321387702463,True
NH,19,408,-2976,no,no,0,0.11614016435712568,98,31.64,1.051540326256003,57,21.62,214.0,127,9.63,1.562898158602953,1.0242628165703964,3.94,0.3323544534588762,False
VA,170,510,-1289,yes,no,0,1.471282657505454,68,44.18,0.8681309326507313,122,20.83,134.4,121,6.05,-0.658193059152932,-0.6011950896927301,2.27,1.092640927980794,False
NY,106,408,-1049,no,no,0,-0.3869886203619016,74,26.98,-2.6955333065398683,139,5.47,198.5,103,8.93,-0.013360124965739932,-0.19483061312694844,2.75,-0.4279320210630416,False
AZ,93,415,-7466,no,no,0,1.6861223210533607,71,46.17,0.5604764659580177,108,19.5,77.3,121,3.48,0.23740823832927976,-0.6011950896927301,2.94,0.3323544534588762,False
WY,164,510,-4446,no,no,0,-0.3521001279908741,111,27.3,-0.7450828734687547,126,13.87,187.1,112,8.42,-0.44324874775720136,-0.6011950896927301,2.43,-0.4279320210630416,False
WA,51,408,-6643,no,no,0,0.9663176363458471,109,39.51,-0.267824021291596,95,15.93,231.2,107,10.4,-0.407424695857913,-0.6011950896927301,2.46,-0.4279320210630416,False
CO,107,415,-3947,no,no,0,-0.8442114940664187,85,22.75,-0.4039019584826041,94,15.34,112.2,115,5.05,-0.4790727996564897,-0.19483061312694844,2.4,-1.1882184955849595,False
TX,130,415,-5102,no,no,0,-0.05279358817627012,109,30.07,-2.1748872859829684,104,7.71,238.0,69,10.71,-0.26412848826075896,-1.0075595662585117,2.57,-0.4279320210630416,False
KY,80,408,-3211,no,no,0,0.553164437215259,74,35.68,-0.11596893196250037,77,16.58,208.2,119,9.37,-0.514896851555778,-0.19483061312694844,2.38,0.3323544534588762,False
MT,94,415,-7969,no,no,0,-0.7762707457649444,118,23.38,0.04377473343563931,88,17.27,150.0,131,6.75,1.1330095358114916,-1.0075595662585117,3.62,-1.1882184955849595,False
OK,118,408,-6088,no,yes,23,2.0148086439172506,52,49.22,-0.678029976881881,111,14.16,119.1,88,5.36,-0.26412848826075896,-0.19483061312694844,2.57,-0.4279320210630416,False
MD,117,415,-7303,no,yes,23,0.33648853722677263,86,33.68,-0.4729269990867385,86,15.05,180.5,92,8.12,-1.2313778895415477,0.6178983400046149,1.84,-0.4279320210630416,False
TN,78,415,-6602,no,no,0,-0.5522499000141369,119,25.45,-0.37037551018916753,115,15.49,261.5,126,11.77,-0.1924803844621823,1.430627293136178,2.62,-1.1882184955849595,False
TX,208,510,-3247,no,no,0,2.694216126931995,67,55.51,-0.4867320072075652,113,14.99,181.7,102,8.18,0.16576013453070243,0.6178983400046149,2.89,0.3323544534588762,True
ME,131,510,-6939,yes,yes,26,2.077240682896983,101,49.79,-0.025250307168495165,97,16.97,255.3,127,11.49,1.2763057434086456,1.0242628165703964,3.73,1.852927402502712,True
DC,63,408,-6387,no,no,0,-1.7770196058812577,64,14.11,-0.4729269990867385,106,15.05,245.7,89,11.06,0.9897133282143376,-0.6011950896927301,3.51,-1.1882184955849595,False
MN,53,415,-2903,no,yes,24,-0.6256993576373525,146,24.77,0.3849556484217899,136,18.74,249.9,96,11.25,1.0255373801136258,0.2115338634388332,3.54,1.092640927980794,False
DE,62,408,-9555,no,no,0,0.04636317961507112,101,30.99,2.5089547550118705,93,27.9,245.0,131,11.03,0.34488039402714477,-1.4139240428242934,3.02,0.3323544534588762,False
MD,97,415,-3633,no,no,0,0.7018995889022707,86,37.06,-0.33487691787846957,94,15.64,240.5,110,10.82,-1.3746740971387015,1.430627293136178,1.73,1.092640927980794,False
MI,105,510,-695,no,no,0,-0.7193474161069524,109,23.9,-0.4413726948105629,51,15.18,217.0,83,9.76,-1.2313778895415477,-0.6011950896927301,1.84,0.3323544534588762,False
WA,157,415,-8126,no,no,0,-0.49716280679672514,105,25.96,1.1146489348083544,80,21.89,198.1,93,8.91,-0.29995254016004735,-0.19483061312694844,2.54,-0.4279320210630416,False
MO,66,415,-9114,no,yes,36,-1.3418315694637049,76,18.14,0.17393623857486476,77,17.83,190.4,117,8.57,0.6672968611207412,-1.0075595662585117,3.27,-0.4279320210630416,False
IN,122,415,-3044,no,no,0,1.1756485905720118,98,41.45,-2.3089930791567155,72,7.13,179.8,84,8.09,1.2404816915093566,1.430627293136178,3.7,0.3323544534588762,False
OR,38,415,-7638,no,no,0,0.26854778892529835,94,33.05,-0.28162902941242324,95,15.87,223.3,90,10.05,0.2015841864299914,0.2115338634388332,2.92,1.092640927980794,False
MD,106,510,-3734,no,no,0,0.6266138948384746,95,36.36,-0.9679351474192457,70,12.91,260.1,124,11.7,0.7031209130200295,0.2115338634388332,3.29,1.092640927980794,False
RI,99,510,-3285,no,no,0,0.6872096973776273,112,36.92,0.9016573809441678,89,20.97,226.1,89,10.17,1.9927867813944151,1.0242628165703964,4.27,1.092640927980794,False
LA,99,415,-1873,no,no,0,1.1260702066763408,72,40.99,-0.8949658187805895,98,13.23,188.2,109,8.47,0.4881766016242988,2.243356246267741,3.13,-0.4279320210630416,False
AZ,144,510,-7449,yes,no,0,0.4356453050181139,100,34.6,0.9194066770995167,103,21.05,194.3,94,8.74,0.5956487573221645,2.649720722833523,3.21,-1.1882184955849595,False
PA,82,415,-5276,no,yes,24,-0.45125689578221534,131,26.38,0.8582702125644264,106,20.78,122.4,68,5.51,0.16576013453070243,-0.6011950896927301,2.89,-0.4279320210630416,False
AZ,86,408,-1437,no,yes,31,-0.22356357715024672,139,28.49,-1.735099170133769,118,9.61,246.9,121,11.11,0.7031209130200295,0.6178983400046149,3.29,-0.4279320210630416,False
FL,70,510,-5979,yes,no,0,0.8616521592327645,98,38.54,0.5348385937336247,115,19.39,73.2,93,3.29,2.6376197155816077,-0.19483061312694844,4.75,0.3323544534588762,True
LA,93,415,-9008,no,no,0,-0.00872391360234062,93,30.48,-0.4413726948105629,98,15.18,225.2,131,10.13,0.45235254972501043,0.6178983400046149,3.11,1.092640927980794,False
FL,93,415,-6442,no,no,0,-0.5210338805242699,89,25.74,-0.28754546146420584,76,15.84,172.5,120,7.76,0.23740823832927976,-0.6011950896927301,2.94,-1.1882184955849595,False
FL,120,415,-6941,no,no,0,0.004129741481721911,80,30.6,0.45792497706044616,82,19.06,265.4,91,11.94,-1.9836829794266055,1.0242628165703964,1.27,1.092640927980794,False
MD,136,415,-1101,no,no,0,1.2931677227691565,121,42.53,1.3039747604654095,118,22.7,151.0,114,6.8,0.9897133282143376,-1.0075595662585117,3.51,-0.4279320210630416,True
WA,81,415,-6263,no,no,0,0.07023425334261589,116,31.21,-0.954130139298419,98,12.97,212.2,99,9.55,0.7031209130200295,0.6178983400046149,3.29,1.092640927980794,False
TN,127,408,-754,no,yes,22,-0.2529433601995329,114,28.22,-0.5222305995182631,103,14.83,244.9,68,11.02,-0.013360124965739932,0.6178983400046149,2.75,-0.4279320210630416,False
MS,65,415,-1752,no,no,0,-0.80197805593307,112,23.14,1.4183591134665456,96,23.2,220.2,104,9.91,-2.091155135124471,-1.0075595662585117,1.19,-0.4279320210630416,False
ME,35,408,-3589,no,no,0,-0.559594845776458,113,25.38,0.8129109001674235,122,20.59,174.3,104,7.84,-0.4790727996564897,0.6178983400046149,2.4,0.3323544534588762,False
OK,88,408,-7712,no,no,0,-2.1001972194234066,97,11.12,-0.6464756726057055,76,14.3,236.0,113,10.62,1.2763057434086456,-1.4139240428242934,3.73,0.3323544534588762,False
IN,65,415,-9180,no,no,0,0.6174327126355728,111,36.28,0.6610558108383279,94,19.93,250.1,123,11.25,-2.700164017412375,-0.19483061312694844,0.73,-0.4279320210630416,False
MO,123,415,-6189,no,no,0,0.4980773439978473,85,35.17,0.8622145005989481,78,20.8,221.5,136,9.97,-0.9089614224479514,-1.0075595662585117,2.08,1.092640927980794,False
IA,126,408,-6016,no,yes,27,0.11797640079770597,78,31.65,-0.22443685291185453,83,16.12,76.5,139,3.44,-0.22830443636147063,-0.6011950896927301,2.59,0.3323544534588762,False
VA,104,415,-9404,no,yes,23,1.844038654943274,136,47.63,0.3849556484217899,92,18.74,136.9,102,6.16,1.0971854839122033,-0.6011950896927301,3.59,1.852927402502712,False
KY,45,415,-5314,no,yes,22,0.3089449906180668,84,33.42,2.213133152422723,92,26.62,163.3,108,7.35,0.5956487573221645,-0.6011950896927301,3.21,-1.1882184955849595,False
MD,93,408,-2964,yes,no,0,2.4279618430478385,109,53.04,-1.4116675513029673,100,11.0,217.6,74,9.79,0.09411203073212573,-1.0075595662585117,2.84,-1.1882184955849595,True
OH,63,415,-3309,yes,yes,36,0.35301466519199626,110,33.83,1.7812336126425676,111,24.76,197.6,92,8.89,0.2732322902285681,0.6178983400046149,2.97,-0.4279320210630416,False
OK,100,415,-3869,no,no,0,0.4283003592557922,96,34.53,0.3159306078176555,126,18.45,180.9,122,8.14,1.1688335877107798,-1.0075595662585117,3.65,1.092640927980794,False
NV,53,415,-5852,no,no,0,-0.2015287398632817,97,28.7,0.3810113603872682,87,18.73,154.3,113,6.94,0.23740823832927976,-1.0075595662585117,2.94,-1.1882184955849595,False
ID,92,415,-5837,yes,no,0,-0.1225705729183252,140,29.43,0.7754401638394652,105,20.43,233.2,117,10.49,-0.44324874775720136,0.2115338634388332,2.43,-0.4279320210630416,False
MN,139,510,-8733,no,no,0,-0.8331940754229364,106,22.85,0.20351839883377953,98,17.96,193.6,125,8.71,-0.013360124965739932,-1.0075595662585117,2.75,2.61321387702463,True
SD,110,408,-3721,no,yes,40,0.41911917705289026,103,34.44,-1.620714817132632,128,10.1,234.9,98,10.57,-0.44324874775720136,1.8369917697019598,2.43,0.3323544534588762,False
IL,110,408,-5414,no,no,0,-1.933099703330591,117,12.67,-0.0035567229786238816,98,17.07,192.2,101,8.65,-0.15665633256289332,1.0242628165703964,2.65,1.092640927980794,False
WY,215,510,-9226,no,no,0,-1.7660021872377754,148,14.21,-1.579299792770151,91,10.28,226.6,110,10.2,0.16576013453070243,1.8369917697019598,2.89,-1.1882184955849595,False
AL,73,415,-8940,no,no,0,0.22815058723252946,86,32.67,-0.6385870965366613,116,14.33,139.8,87,6.29,-0.29995254016004735,0.6178983400046149,2.54,-0.4279320210630416,False
NJ,138,510,-5351,no,no,0,0.7422967905950391,89,37.43,-2.2222187423972324,125,7.51,195.3,79,8.79,0.9538892763150492,0.2115338634388332,3.48,-1.1882184955849595,False
NV,137,415,-689,yes,no,0,-0.8203404203388739,95,22.97,-1.3189767824917011,102,11.4,223.1,81,10.04,0.7389449649193185,-1.0075595662585117,3.32,0.3323544534588762,True
IN,36,415,-8462,no,no,0,1.3519272888677292,77,43.08,-0.36643122215464524,151,15.5,275.8,103,12.41,-0.658193059152932,-1.0075595662585117,2.27,-0.4279320210630416,False
WV,85,408,-5280,no,no,0,0.830436139742898,81,38.25,-0.47489914310399944,63,15.04,194.3,110,8.74,-1.1239057338436824,-1.0075595662585117,1.92,1.092640927980794,False
VA,108,408,-1362,no,no,0,0.34383348298909433,99,33.75,1.317779768586236,60,22.76,354.9,75,15.97,-0.29995254016004735,-0.6011950896927301,2.54,-1.1882184955849595,True
SC,22,408,-4807,no,no,0,-1.2757270576028108,107,18.75,-0.680002120899142,93,14.15,202.3,96,9.1,-0.26412848826075896,0.2115338634388332,2.57,-1.1882184955849595,False
RI,107,415,-7855,no,yes,37,-2.1993539872147476,102,10.2,-1.9480907239979552,80,8.69,261.8,106,11.78,0.30905634212785643,-0.6011950896927301,3.0,-1.1882184955849595,False
IN,51,510,-1011,no,no,0,0.6431400228036983,94,36.52,-1.0113223157989877,58,12.72,283.4,66,12.75,-0.013360124965739932,0.2115338634388332,2.75,-1.1882184955849595,False
AZ,94,408,-6985,no,no,0,0.03718199741216916,85,30.91,0.02799758129755177,98,17.2,245.9,97,11.07,-0.37160064395862463,-1.0075595662585117,2.48,1.852927402502712,False
NM,119,510,-1338,no,yes,23,-0.4732917330691798,114,26.18,1.5189384583468564,137,23.63,228.4,112,10.28,0.5598247054228761,-0.19483061312694844,3.19,0.3323544534588762,False
OR,33,415,-2178,no,yes,29,-0.41085969408944645,99,26.76,-1.6384641132879807,80,10.02,279.2,79,12.56,1.3121297953079338,2.649720722833523,3.75,1.852927402502712,True
NJ,106,415,-1788,no,no,0,0.5164397084036512,91,35.34,-0.5715341999497878,109,14.62,191.8,143,8.63,1.4912500548043763,1.0242628165703964,3.89,1.852927402502712,False
MS,82,408,-5698,no,no,0,0.4999135804384276,90,35.19,0.6295015065621522,83,19.8,172.4,108,7.76,-0.407424695857913,1.430627293136178,2.46,1.092640927980794,False
MI,86,510,-2459,no,yes,41,-1.1159744872723167,101,20.23,0.5723093300615836,134,19.55,236.9,58,10.66,-0.26412848826075896,-0.6011950896927301,2.57,-1.1882184955849595,False
TX,97,415,-1304,yes,no,0,-0.6624240864489603,117,24.43,1.4203312574838072,82,23.21,178.3,81,8.02,0.23740823832927976,-0.6011950896927301,2.94,-1.1882184955849595,False
FL,106,408,-2103,no,yes,32,-0.2547795966401132,126,28.2,0.3060698877313505,93,18.4,173.1,86,7.79,1.3837778991065106,1.430627293136178,3.81,1.852927402502712,False
DC,108,510,-6800,no,no,0,-0.7560721449185602,122,23.56,-0.5656177678980047,117,14.65,231.6,92,10.42,-0.15665633256289332,-0.6011950896927301,2.65,-0.4279320210630416,False
TX,114,415,-757,no,no,0,-1.745803586391391,118,14.4,0.9647659894965197,86,21.24,193.4,95,8.7,1.5270741067036646,1.430627293136178,3.92,-0.4279320210630416,False
KS,92,408,-3784,yes,no,0,-2.1516118397596578,111,10.64,-0.4019298144653432,126,15.35,221.7,80,9.98,0.058287978832837394,-1.0075595662585117,2.81,-0.4279320210630416,True
UT,59,510,-856,no,no,0,-0.45125689578221534,79,26.38,0.6768329629764159,123,20.0,169.4,80,7.62,-0.550720903455067,-0.19483061312694844,2.35,-0.4279320210630416,False
MN,24,510,-4064,no,yes,25,-0.2731419610459171,110,28.03,0.16407551848855984,105,17.79,231.2,55,10.4,-1.2672019414408362,1.8369917697019598,1.81,-0.4279320210630416,False
IL,151,408,-2396,no,no,0,-0.8313578389823562,88,22.87,-1.1414838209382125,112,12.16,223.9,61,10.08,1.849490573797261,-1.4139240428242934,4.16,-0.4279320210630416,False
NM,117,415,-2842,no,no,0,-0.6697690322112815,103,24.36,0.20351839883377953,108,17.96,185.2,96,8.33,0.45235254972501043,-0.6011950896927301,3.11,-0.4279320210630416,False
SC,78,510,-8231,no,no,0,-0.21070992206618366,110,28.61,0.3987606565426166,73,18.8,241.0,136,10.85,0.8105930687178952,-1.4139240428242934,3.38,-0.4279320210630416,False
NC,155,408,-3259,no,no,0,1.517188568519964,55,44.61,-0.12582965204880528,113,16.54,146.5,85,6.59,-0.6940171110522204,0.6178983400046149,2.24,0.3323544534588762,False
WV,114,510,-6357,no,yes,30,0.48522368891378426,79,35.05,1.163952535239879,91,22.1,291.6,83,13.12,0.4165284978257221,0.6178983400046149,3.08,-0.4279320210630416,False
RI,114,510,-9143,no,yes,28,0.8451260312675414,94,38.39,-0.15738395632498095,117,16.41,232.4,100,10.46,-0.658193059152932,1.8369917697019598,2.27,1.852927402502712,False
NH,119,408,-2772,no,no,0,-0.7615808542403011,89,23.51,-0.6011163602087026,78,14.49,263.9,98,11.88,1.1688335877107798,0.6178983400046149,3.65,1.092640927980794,False
MO,64,510,-1086,no,yes,48,-1.567688651655093,104,16.05,-1.2775617581292207,101,11.58,147.4,89,6.63,-2.0553310832251825,-0.19483061312694844,1.22,-1.1882184955849595,False
MA,118,408,-7391,yes,no,0,-0.36311754663435636,123,27.2,-0.5044813033629142,96,14.91,184.8,99,8.32,-0.12083228066360496,-0.6011950896927301,2.67,0.3323544534588762,False
PA,101,415,-2980,no,no,0,0.4925686346761059,105,35.12,0.4717299851812734,117,19.12,249.9,100,11.25,1.562898158602953,-0.6011950896927301,3.94,-1.1882184955849595,False
OK,117,415,-6151,no,no,0,-0.8276853661011956,121,22.9,-0.41376267856890897,83,15.3,200.9,104,9.04,-0.9089614224479514,-0.6011950896927301,2.08,-0.4279320210630416,False
WY,139,415,-7164,no,no,0,0.2391680058760122,104,32.78,0.659083666821067,96,19.92,203.2,101,9.14,0.9897133282143376,-0.6011950896927301,3.51,1.092640927980794,False
PA,92,408,-9292,no,yes,28,-0.5265425898460113,90,25.69,-0.12188536401428299,79,16.56,239.2,114,10.76,-0.08500822876431662,-0.6011950896927301,2.7,-0.4279320210630416,False
WA,83,415,-4015,no,no,0,0.764331627882004,103,37.64,0.6078079223722814,103,19.7,122.5,100,5.51,-0.15665633256289332,0.2115338634388332,2.65,1.092640927980794,False
HI,148,510,-3499,yes,no,0,0.7184257168674942,88,37.21,0.13843764626416682,85,17.68,203.3,99,9.15,0.30905634212785643,-0.19483061312694844,3.0,-1.1882184955849595,False
